"Section"	"section_id"	"req_id"	"Test Availability"	"Annotation? "	"New Req for S?"	"New CTS for S?"	"class_def"	"method"	"module"	"Comment(internal) e.g. why a test is not possible "	"Comment (external) "	"New vs Updated(Q)"	"CTS Bug Id "	"CDD Bug Id"	"CDD CL"	"Area"	"Shortened"	"Test Level"	""	"external version"	""	""	""
"5.2.2.H.264"	"5.2.2"	"C-1-1"	"Test Available"	""	""	""	"android.media.cts.MediaCodecCapabilitiesTest"	"testH264Encoder"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.2.2"	"C-1-2"	"Test Available"	""	""	""	"android.media.cts.VideoEncoderTest"	"testH264LowQualitySupport()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.2.2"	"C-2-1"	"Test Available"	""	""	""	"android.media.cts.VideoEncoderTest"	"testH264HighQualitySDSupport() testH264Surf480p30fps2Mbps() testH264Surf720p30fps4Mbps() testH264Surf1080p30fps10Mbps() testVP8Flex1080p30fps10Mbps()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
"5.2.3.VP8"	"5.2.3"	"C-1-1"	"Test Available"	""	""	""	"android.media.cts.VideoEncoderTest"	"testVp8HighQualitySDSupport() testVp8LowQualitySDSupport()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.2.3"	"C-1-2"	"Test Missing"	""	""	""	""	""	""	""	""	"New in Q"	"139502967"	"124525623"	"8362016"	"Media"	"Media"	"0"	""	""	""	""	""
""	"5.2.3"	"C-2-1"	"Test Available"	""	""	""	"android.media.cts.VideoEncoderTest"	"testVP8Flex720p30fps4Mbps() testVP8Flex1080p30fps10Mbps()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.2.4"	"C-1-1"	"Test Missing"	""	""	""	""	""	""	""	""	"New in Q"	"139502967"	"124525623"	"8362016"	"Media"	"Media"	"0"	""	""	""	""	""
"5.2.4 VP9 (Encoding)"	"5.2.4"	"C-1-2"	"Test Missing"	""	""	""	""	""	""	""	""	"New in Q"	"139502967"	"124525623"	"8362016"	"Media"	"Media"	"0"	""	""	""	""	""
" "	"5.2.4"	"C-1-3"	"Test Missing"	""	""	""	""	""	""	""	""	"New in Q"	"139502967"	"124525623"	"8362016"	"Media"	"Media"	"0"	""	""	""	""	""
"5.2.5 H265(Encoding) "	"5.2.5"	"C-1-1"	"Test Available"	""	""	""	"android.media.cts.MediaCodecCapabilitiesTest"	"testH265DecoderProfileAndLevel"	"CtsMediaTestCases"	""	""	"New in Q"	""	"124525623"	"8362016"	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3"	"A-0-1"	"Test Available"	""	""	""	"android.media.cts.MediaCodecListTest"	"testRequiredMediaCodecList()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3"	"A-0-2"	"Test Available"	""	""	""	"android.media.cts.MediaCodecListTest"	"testRequiredMediaCodecList()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3"	"A-0-3"	"Test Available"	""	""	""	"android.media.cts.MediaCodecListTest"	"testRequiredMediaCodecList()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3"	"A-0-4"	"Test Available"	""	""	""	"android.media.cts.MediaCodecListTest"	"testRequiredMediaCodecList()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
"5.3.Video Decoding"	"5.3"	"C-1-1"	"Test Available"	""	""	""	"android.media.cts.AdaptivePlaybackTest"	"*._adaptiveReconfigDrc()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3"	"H-0-1"	"Test Available"	""	""	""	"android.media.cts.MediaCodecListTest android.media.cts.DecoderTest"	"testRequiredMediaCodecList() testCodecBasicH264"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3"	"H-0-2"	"Test Available"	""	""	""	"android.media.cts.MediaCodecListTest android.media.cts.DecoderTest"	"testRequiredMediaCodecList() testCodecBasicHEVC"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3"	"H-0-3"	"Test Available"	""	""	""	"android.media.cts.MediaCodecListTest android.media.cts.DecoderTest"	"testRequiredMediaCodecList() testCodecBasicMpeg4"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3"	"H-0-4"	"Test Available"	""	""	""	"android.media.cts.MediaCodecListTest android.media.cts.DecoderTest"	"testRequiredMediaCodecList() testCodecBasicVP8"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3"	"H-0-5"	"Test Available"	""	""	""	"android.media.cts.MediaCodecListTest android.media.cts.DecoderTest"	"testRequiredMediaCodecList() testCodecBasicVP9"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
"5.3.1 MPEG-2"	"5.3.1"	"C-1-1"	"Test Available"	""	""	""	"android.video.cts.VideoEncoderDecoderTest android.media.cts.DecoderTest"	"testMPEG2ColorAspectsTV"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"1"	""	""	""	""	""
""	"5.3.1"	"T-1-1"	"Test Missing"	""	""	""	""	""	""	""	""	"New in Q"	"139436679"	"124525623"	"8362016"	"Media"	"Media"	"0"	""	""	""	""	""
""	"5.3.1"	"T-1-2"	"Test Missing"	""	""	""	""	""	""	""	""	"New in Q"	"139436679"	"124525623"	"8362016"	"Media"	"Media"	"0"	""	""	""	""	""
"5.3.2 H263"	"5.3.2"	"C-1-1"	"Test Available"	""	""	""	"android.media.cts.MediaCodecCapabilitiesTest"	"testH263DecoderProfileAndLevel() testH263EncoderProfileAndLevel)("	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
"5.3.3 MPEG-4"	"5.3.3"	"C-1-1"	"Test Available"	""	""	""	"android.media.cts.MediaCodecCapabilitiesTest"	"testMpeg4DecoderProfileAndLevel"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.3"	"T-0-1"	"Test Available"	""	""	""	"android.media.cts.MediaCodecListTest android.media.cts.DecoderTest "	"testRequiredMediaCodecList() testCodecMpeg4"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
"5.3.4 H264"	"5.3.4"	"C-1-1"	"Test Missing"	""	""	""	""	""	""	"MediaCodecCapabilitiesTest#testH264DecoderAndProfileLevel  needs to be updated to checkfor AVC support of MainProfile  Level 3.1"	""	""	"119506778"	""	""	"Media"	"Media"	"0"	""	""	""	""	""
""	"5.3.4"	"C-1-2"	"Test Available"	""	""	""	"android.media.cts.DecoderTest"	"testH264Decode320x240() testH264Decode720x480()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.4"	"C-2-1"	"Test Available"	""	""	""	"android.media.cts.DecoderTest"	"testH264Decode60fps1280x720()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.4"	"C-2-2"	"Test Available"	""	""	""	"android.media.cts.DecoderTest"	"testH264Decode60fps1920x1080Tv() testH264Decode30fps1920x1080()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.4"	"T-0-2"	"Test Available"	""	""	""	"android.media.cts.MediaCodecListTest android.media.cts.DecoderTest"	"testRequiredMediaCodecList() testCodecBasicH264"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.4"	"T-1-1"	"Test Available"	""	""	""	"android.media.cts.MediaCodecCapabilitiesTest"	"testH264DecoderProfileAndLevel()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.4"	"T-1-2"	"Test Available"	""	""	""	"android.media.cts.DecoderTest"	"testH264Decode60fps1920x1080tv()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.4"	"T-1-3"	"Test Available"	""	""	""	"android.media.cts.MediaCodecCapabilitiesTest"	"testH264DecoderProfileAndLevel()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
"5.3.5 H265 (HEVC)"	"5.3.5"	"C-1-1"	"Test Available"	""	""	""	"android.media.cts.MediaCodecCapabilitiesTest."	"testH265DecoderProfileAndLevel()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.5"	"C-1-2"	"Test Available"	""	""	""	"android.media.cts.DecoderTest"	"testHEVCDecode30fps1280x720() testHEVCDecode30fps1920x1080Tv()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.5"	"C-2-1"	"Test Available"	""	""	""	"android.media.cts.DecoderTest"	"testHEVCDecode60fps3840x2160"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.5"	"C-3-1"	"Test Missing"	""	""	""	""	""	""	""	""	"New in Q"	"139420915"	"124525623"	"8362016"	"Media"	"Media"	"0"	""	""	""	""	""
""	"5.3.5"	"C-3-2"	"Not testable"	""	""	""	""	""	""	""	""	"New in Q"	""	"124525623"	"8362016"	"Media"	"Media"	"-1"	""	""	""	""	""
""	"5.3.5"	"T-0-3"	"Test Available"	""	""	""	"android.media.cts.MediaCodecListTest android.media.cts.DecoderTest"	"testRequiredMediaCodecList() testCodecbasicHEVC"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.5"	"T-1-1"	"Test Available"	""	""	""	"android.media.cts.MediaCodecCapabilitiesTest"	"testH265DecoderProfileAndLevel"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.5"	"T-2-1"	"Test Available"	""	""	""	"android.media.cts.MediaCodecCapabilitiesTest"	"testH265DecoderProfileAndLevel"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
"5.3.6 VP8"	"5.3.6"	"C-1-1"	"Test Available"	""	""	""	"android.media.cts.DecoderTest"	"testVP8Decode320x180()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.6"	"C-2-1"	"Test Available"	""	""	""	"android.media.cts.DecoderTest"	"testVP8Decode30fps1280x720()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.6"	"C-2-2"	"Test Available"	""	""	""	"android.media.cts.DecoderTest"	"testVP8Decode30fps1920x1080() testVP8Decode60fps1920x1080Tv()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.6"	"T-0-4"	"Test Available"	""	""	""	"android.media.cts.MediaCodecListTest android.media.cts.DecoderTest"	"testRequiredMediaCodecList() testCodecBasicVP8()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.6"	"T-1-1"	"Test Available"	""	""	""	"android.media.cts.DecoderTest"	"testVp8Decode60fps1920x1080"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
"5.3.7 VP9"	"5.3.7"	"C-1-1"	"Test Available"	""	""	""	"android.media.cts.DecoderTest"	"testVP9Decode320x180() testVP9Decode640x360()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.7"	"C-2-2"	"Test Available"	""	""	""	"android.media.cts.DecoderTest"	"testVP9Decode30fps1280x720()  testVP9Decode60fps1920x1080()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.7"	"C-3-1"	"Test Available"	""	""	""	"android.media.cts.DecoderTest"	"testVP9Decode60fps3840x2160()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.7"	"C-4-1"	"Test Missing"	""	""	""	""	""	""	""	""	"New in Q"	"139420915"	"124525623"	"6412693"	"Media"	"Media"	"0"	""	""	""	""	""
""	"5.3.7"	"C-4-2"	"Not testable"	""	""	""	""	""	""	""	""	"New in Q"	""	"124525623"	"6412693"	"Media"	"Media"	"0"	""	""	""	""	""
""	"5.3.7"	"T-0-5"	"Test Available"	""	""	""	"android.media.cts.MediaCodecListTest android.media.cts.DecoderTest"	"testRequiredMediaCodecList() testCodecBasicVP9()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.7"	"T-1-1"	"Test Available"	""	""	""	"android.media.cts.MediaCodecCapabilitiesTest"	"testVp9DecoderCapabilitiesOnTv"	"CtsMediaTestCases"	""	""	""	"109931456"	""	""	"Media"	"Media"	"2"	""	""	""	""	""
""	"5.3.7"	"T-2-1"	"Test Available"	""	""	""	"android.media.cts.MediaCodecCapabilitiesTest"	"testVp9DecoderCapabilitiesOnTv"	"CtsMediaTestCases"	""	""	""	"109931456"	""	""	"Media"	"Media"	"2"	""	""	""	""	""
"5.3.8 Dolby Vision"	"5.3.8"	"C-1-1"	"Not testable"	""	""	""	""	""	""	""	""	"Updated in Q"	"139420915"	"124525623"	"8362016"	"Media"	"Media"	"-1"	""	""	""	""	""
""	"5.3.8"	"C-1-2"	"Not testable"	""	""	""	""	""	""	""	""	"Updated in Q"	"139420915"	"124525623"	"8362016"	"Media"	"Media"	"-1"	""	""	""	""	""
""	"5.3.8"	"C-1-3"	"Not testable"	""	""	""	""	""	""	""	""	"Updated in Q"	"139420915"	"124525623"	"8362016"	"Media"	"Media"	"-1"	""	""	""	""	""
"5.3.9 AV1"	"5.3.9"	"C-1-1"	"Test Missing"	""	""	""	""	""	""	""	""	"New in Q"	"139502967"	"124525623"	"8362016"	"Media"	"Media"	"0"	""	""	""	""	""
"5.4.1 Raw Audio Capture"	"5.4.1"	"C-1-1"	"Test Available"	""	""	""	"android.media.cts.AudioRecord_BufferSizeTest"	"testGetMinBufferSize"	"CtsMediaTestCases"	""	""	"Updated in Q"	"136202071"	"123959292"	"7249045"	"Media (Audio)"	"Media"	"2"	""	""	""	""	""
""	"5.4.1"	"C-1-2"	"Test Missing"	""	""	""	""	""	""	""	""	"Updated in Q"	"136202071"	"123959292"	"7249045"	"Media (Audio)"	"Media"	"0"	""	""	""	""	""
""	"5.4.1"	"C-1-3"	"Test Missing"	""	""	""	""	""	""	""	""	"Updated in Q"	"136202071"	"123959292"	"7249045"	"Media (Audio)"	"Media"	"0"	""	""	""	""	""
""	"5.4.1"	"C-1-4"	"Test Available"	""	""	""	"android.media.cts.AudioManagerTest android.media.cts.AudioRecordTest android.media.cts.MediaRecorderTest"	"testGetMicrophones testGetActiveMicrophones testGetActiveMicrophones"	"CtsMediaTestCases"	""	""	"New in Q"	""	"124334060"	"7530963"	"Media (Audio)"	"Media"	"2"	""	""	""	""	""
""	"5.4.1"	"C-2-1"	"Test Missing"	""	""	""	""	""	""	""	""	""	"109832900"	""	""	"Media (Audio)"	"Media"	"0"	""	""	""	""	""
""	"5.4.1"	"C-2-2"	"Test Missing"	""	""	""	""	""	""	""	""	""	"109832900"	""	""	"Media (Audio)"	"Media"	"0"	""	""	""	""	""
"5.4.2 Capture for voice Recognition"	"5.4.2"	"C-1-1"	"Test Available"	""	""	""	"com.android.cts.verifier.audio. AudioFrequencyMicActivity"	"com.android.cts.verifier.audio. AudioFrequencyMicActivity.*"	"CtsVerifierAudioTestCases"	""	""	""	""	""	""	"Media (Audio)"	"Media"	"2"	""	""	""	""	""
""	"5.4.2"	"C-1-2"	"Test Missing"	""	""	""	""	""	""	""	""	""	"132196159"	""	""	"Media (Audio)"	"Media"	"0"	""	""	""	""	""
""	"5.4.2"	"C-1-3"	"Test Missing"	""	""	""	""	""	""	""	""	""	"132196159"	""	""	"Media (Audio)"	"Media"	"0"	""	""	""	""	""
""	"5.4.2"	"C-2-1"	"Test Available"	""	""	""	"android.media.cts.AudioPreProcessingTest"	"test1_2NsSetEnabledGetEnabled()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media (Audio)"	"Media"	"2"	""	""	""	""	""
""	"5.4.2"	"C-2-2"	"Test Available"	""	""	""	"android.media.cts.AudioEffectTest"	"test0_0QueryEffects()"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media (Audio)"	"Media"	"2"	""	""	""	""	""
"5.4.3 Capture for Rerouting of Playback"	"5.4.3"	"C-1-1"	"Test Available"	""	""	""	"hostsidetests.gmscore.src.com.google.android.gts.audio. AudioHostTest.java"	"hostsidetests.gmscore.src.com.google.android.gts.audio. AudioHostTest.java"	"GTS test"	""	""	""	""	""	""	"Media (Audio)"	"Media"	"2"	""	""	""	""	""
"5.4.5 Concurrent Capture"	"5.4.4"	"C-1-1"	"Not testable"	""	""	""	""	""	""	"Q-Privacy Unenforceable"	""	"New in Q"	""	"124069969"	"7048717"	"Media (Audio)"	"Media"	"-1"	""	""	""	""	""
""	"5.4.4"	"C-1-2"	"Not testable"	""	""	""	""	""	""	"Q-Privacy Unenforceable"	""	"New in Q"	""	"124069969"	"7048717"	"Media (Audio)"	"Media"	"-1"	""	""	""	""	""
""	"5.4.4"	"C-1-3"	"Not testable"	""	""	""	""	""	""	"Q-Privacy Unenforceable"	""	"New in Q"	""	"124069969"	"7048717"	"Media (Audio)"	"Media"	"-1"	""	""	""	""	""
""	"5.4.4"	"C-1-4"	"Not testable"	""	""	""	""	""	""	"Q-Privacy Unenforceable"	""	"New in Q"	""	"124069969"	"7048717"	"Media (Audio)"	"Media"	"-1"	""	""	""	""	""
""	"5.5"	"T-0-1"	"Not testable"	""	""	""	""	""	""	""	""	""	""	""	""	"Media"	"Media"	"-1"	""	""	""	""	""
"5.5.1 Raw Audio Playback"	"5.5.1"	"C-1-1"	"Not testable"	""	""	""	""	""	""	"The test does not verify that the audio can be played back"	""	""	"118635157"	""	""	"Media (Audio)"	"Media"	"1"	""	""	""	""	""
"5.5.2 Audio Effects"	"5.5.2"	"C-1-1"	"Test Available"	""	""	""	"android.media.cts.AudioEffectTest android.media.cts.LoudnessEnhancerTest"	"public void .*"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media (Audio)"	"Media"	"2"	""	""	""	""	""
""	"5.5.2"	"C-1-2"	"Test Available"	""	""	""	"android.media.cts.VisualizerTest"	"public void .*"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media (Audio)"	"Media"	"2"	""	""	""	""	""
""	"5.5.2"	"C-1-3"	"Test Available"	""	""	""	"android.media.cts.DynamicsProcessingTest"	"public void .*"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media (Audio)"	"Media"	"2"	""	""	""	""	""
"5.6 Audio Latency"	"5.6"	"C-1-1"	"Test Missing"	""	""	""	""	""	""	""	""	"New in Q"	"117824277"	"123941630"	"7247688"	"Media (Audio)"	"Media"	"1"	""	""	""	""	""
""	"5.6"	"C-1-2"	"Test Available"	""	""	""	"android.media.cts.AudioTrackTest"	"testGetTimeStamp testGetFastTimeStamp"	"CtsMediaTestCases"	""	""	"New in Q"	""	"30475031"	"7247687"	"Media (Audio)"	"Media"	"2"	""	""	""	""	""
""	"5.6"	"C-3-1"	"Test Missing"	""	""	""	""	""	""	""	""	"New in Q"	"117824277"	"123941630"	"7247688"	"Media (Audio)"	"Media"	"0"	""	""	""	""	""
""	"5.6"	"C-3-2"	"Test Available"	""	""	""	"android.media.cts.AudioRecordTest"	"testTimeStamp"	"CtsMediaTestCases"	""	""	"New in Q"	""	"30475031"	"7247687"	"Media (Audio)"	"Media"	"1"	""	""	""	""	""
"5.7 Network Protocols"	"5.7"	"C-1-1"	"Test Available"	""	""	""	"android.media.cts.StreamingMediaPlayerTest"	"public void .*"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media (Audio)"	"Media"	"2"	""	""	""	""	""
""	"5.7"	"C-1-2"	"Test Available"	""	""	""	"android.media.cts.StreamingMediaPlayerTest"	"public void .*"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media (Audio)"	"Media"	"2"	""	""	""	""	""
""	"5.7"	"C-1-3"	"Test Available"	""	""	""	"android.media.cts.StreamingMediaPlayerTest"	"public void .*"	"CtsMediaTestCases"	""	""	""	""	""	""	"Media (Audio)"	"Media"	"2"	""	""	""	""	""
"5.8 Secure Media"	"5.8"	"C-1-1"	"Not testable"	""	""	""	""	""	""	""	""	""	""	""	""	"Media"	"Media"	"-1"	""	""	""	""	""
""	"5.8"	"C-2-1"	"Not testable"	""	""	""	""	""	""	""	""	""	""	""	""	"Media"	"Media"	"-1"	""	""	""	""	""
""	"5.8"	"C-3-1"	"Not testable"	""	""	""	""	""	""	""	""	""	""	""	""	"Media"	"Media"	"-1"	""	""	""	""	""
""	"5.8"	"T-0-1"	"Not testable"	""	""	""	""	""	""	""	""	""	""	""	""	"Media"	"Media"	"-1"	""	""	""	""	""
""	"5.8"	"T-1-1"	"Not testable"	""	""	""	""	""	""	""	""	""	""	""	""	"Media"	"Media"	"-1"	""	""	""	""	""
""	"5.8"	"T-2-1"	"Not testable"	""	""	""	""	""	""	""	""	""	""	""	""	"Media"	"Media"	"-1"	""	""	""	""	""
"5.9 MIDI"	"5.9"	"C-1-1"	"Test Available"	""	""	""	"com.android.cts.verifier.audio.MidiActivity"	"com.android.cts.verifier.audio.MidiActivity.*"	"CtsVerifierMidiTestCases"	""	""	""	""	""	""	"Media (Audio)"	"Media"	"2"	""	""	""	""	""
""	"5.9"	"C-1-2"	"Test Available"	""	""	""	"com.android.cts.verifier.audio.MidiActivity"	"com.android.cts.verifier.audio.MidiActivity.*"	"CtsVerifierMidiTestCases"	""	""	""	""	""	""	"Media (Audio)"	"Media"	"1"	""	""	""	""	""
""	"5.9"	"C-1-3"	"Test Available"	""	""	""	"android.nativemidi.cts.NativeMidiEchoTest"	"test_AA_LibAMidiExists()"	"CtsMIDITestCases"	""	""	"New in Q"	"137677245"	"124249176"	"7148565"	"Media (Audio)"	"Media"	"2"	""	""	""	""	""
"2.5.6 Developer Tools Compatibility(Auto)"	"6.1"	"A-0-1"	"Test Available"	""	""	""	"$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc"	"$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc*"	"CtsPerfettoTestCases"	""	""	"New in Q"	""	"124501718"	"9245852"	"Engineering Productivity (Build / Test / Infra / Tools)"	"Developer Tools"	"2"	""	""	""	""	""
""	"6.1"	"A-0-2"	"Test Available"	""	""	""	"$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc"	"$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc*"	"CtsPerfettoTestCases"	""	""	"New in Q"	""	"124501178"	"9245852"	"Engineering Productivity (Build / Test / Infra / Tools)"	"Developer Tools"	"2"	""	""	""	""	""
""	"6.1"	"A-0-3"	"Test Available"	""	""	""	"$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc"	"$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc*"	"CtsPerfettoTestCases"	""	""	"New in Q"	""	"124501178"	"9245852"	"Engineering Productivity (Build / Test / Infra / Tools)"	"Developer Tools"	"2"	""	""	""	""	""
""	"6.1"	"A-0-4"	"Test Available"	""	""	""	"$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc"	"$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc*"	"CtsPerfettoTestCases"	""	""	"New in Q"	""	"124501178"	"9245852"	"Engineering Productivity (Build / Test / Infra / Tools)"	"Developer Tools"	"2"	""	""	""	""	""
""	"6.1"	"C-0-10"	"Test Available"	"Yes"	""	""	"UidAtomTests.java"	"testLmkKillOccurred"	""	""	""	""	""	"148611927"	"12483943"	""	""	""	""	""	""	""	""
"6.1 Developer Tools"	"6.1"	"C-0-2"	"Test Available"	""	""	""	"android.dumpsys.cts.*"	"android.dumpsys.cts.*.*"	"CtsDumpsysHostTestCases"	""	""	""	""	""	""	"Engineering Productivity(Developer Tools Compatibility"	"Developer Tools"	"1"	""	""	""	""	""
""	"6.1"	"C-0-3"	"Test Available"	""	""	""	"android.dumpsys.cts.*"	"android.dumpsys.cts.*.*"	"CtsDumpsysHostTestCases"	""	""	""	""	""	""	"Engineering Productivity(Developer Tools Compatibility"	"Developer Tools"	"1"	""	""	""	""	""
""	"6.1"	"C-0-4"	"Not testable"	""	""	""	""	""	""	""	""	""	"135703326"	""	""	"Engineering Productivity(Developer Tools Compatibility"	"Developer Tools"	"-1"	""	""	""	""	""
""	"6.1"	"C-0-5"	"Test Available"	""	""	""	"android.os.cts.UsbDebuggingTest"	"testUsbDebugging"	"CtsOSTestCases"	""	""	""	""	""	""	"Security"	"Security"	"2"	""	""	""	""	""
""	"6.1"	"C-0-6"	"Other (see comment)"	""	""	""	""	""	""	"Implicitly tested by all CTS tests. Requires ADB"	""	""	""	""	""	"Engineering Productivity(Developer Tools Compatibility"	"Developer Tools"	"2"	""	""	""	""	""
""	"6.1"	"C-0-7"	"Other (see comment)"	""	""	""	""	""	""	"CTS test harness uses ddmlib(implicit coverage)"	""	""	""	""	""	"Engineering Productivity(Developer Tools Compatibility"	"Developer Tools"	"1"	""	""	""	""	""
""	"6.1"	"C-0-8"	"Test Available"	""	""	""	"com.android.cts.monkey.*"	"public void .*"	"CtsMonkeyTestCases"	""	""	""	""	""	""	"Engineering Productivity(Developer Tools Compatibility"	"Developer Tools"	"1"	""	""	""	""	""
""	"6.1"	"C-0-9"	"Test Available"	""	""	""	"android.atrace.cts.AtraceHostTest"	"public void .*"	"CtsAtraceHostTestCases"	""	""	""	""	""	""	"Engineering Productivity(Developer Tools Compatibility"	"Developer Tools"	"1"	""	""	""	""	""
""	"6.1"	"C-1-1"	"Test Available"	""	""	""	"android.gputools.cts.CtsRootlessGpuDebugTestCases"	"android.gputools.cts.CtsRootlessGpuDebugTestCases.*"	"CtsGpuToolsHostTestCases"	"Test uses adb to enable disable which covers the affordance for developers"	""	""	""	""	""	"Engineering Productivity(Developer Tools Compatibility"	"Developer Tools"	"2"	""	""	""	""	""
""	"6.1"	"C-1-2"	"Test Available"	""	""	""	"android.gputools.cts.CtsRootlessGpuDebugTestCases"	"testDebugLayerLoadVulkan testDebugNotEnabledVulkan"	"CtsGpuToolsHostTestCases"	""	""	""	""	""	""	"Engineering Productivity(Developer Tools Compatibility"	"Developer Tools"	"2"	""	""	""	""	""
""	"6.1"	"C-2-1"	"Not testable"	""	""	""	""	""	""	"Unconditional in GMS so tested in GTS."	""	"New in Q"	""	"123031812"	"6808622"	"Engineering Productivity(Developer Tools Compatibility"	"Developer Tools"	"-1"	""	""	""	""	""
""	"6.1"	"C-2-2"	"Not testable"	""	""	""	""	""	""	"Unconditional in GMS so tested in GTS."	""	"New in Q"	""	"123031812"	"6808622"	"Engineering Productivity(Developer Tools Compatibility"	"Developer Tools"	"-1"	""	""	""	""	""
